title,reply,cluster
办理结婚登记程序是怎样,一、办理程序：结婚证办理的程序，可分为申请、审查、登记三个步骤：(一)申请。要求结婚的男女双方，须持本人户口证明、居民身份证，本人无配偶以及与对方当事人没有直系血亲和三代以内旁系血亲关系的签字声明。共同到一方户口所在地的婚姻登记机关申请结婚登记。申请登记的时候男女双方必须同时在场。如果是离过婚的还应当持离婚证。在实行婚前检查的地方还应该持有医院的婚前检查证明。(二)审查。登记机关对于双方当事人的结婚申请审查，在必要时，可以要求当事人提供有关的证明材料，或进行必要的调查，或指定项目进行医学上的鉴定。(三)登记。婚姻登记机关经审查后，认为符合结婚条件的，准予登记，发给结婚证。婚姻登记机关不与登记的，应当出份书面说明，说明不与登记的理由。二、办理材料：登记地点：男女一方户口所在地的婚姻登记机关。携带证明：1、居民身份证;2、户口簿(或者集体户籍证明);3、婚姻状况证明;①固定工、离退休职工由所在单位出具②待业、个体无业人员由居(村)委会出具③待业人员、个体户还应提供劳动手册(或执照)4、二寸彩照3张本人近期正面免冠二寸单人彩照3张，双方照片颜色统一，结婚登记处有快照服务;5、再婚当事人的特殊证明(另外需持①—④的证明)离婚证书(或解决夫妻关系证明)(或法院调解书)(或法院离婚判决书)注：持初级法院判决书的，还需带好初级法院判决生效的证明;6、因私出境人员的特殊证明(另外需持①—④的证明)我驻外使、领馆认证(或公证)的在国外期间的婚姻证明;7、因私出境回国定居者的特殊证明(另外需持①—④的证明)如无在国外期间的婚姻状况证明，可持经公证的本人在国外的未婚证明书。,3
如果一个员工恶意去劳动局告公司，劳动局会怎么处理,什么叫恶意？如果不是单位违法用工侵犯劳动者的合法权益，劳动者又怎么会去告单位呢？劳动局会对属于其管辖范围内的投诉问题进行受理，并会到单位进行相关调查核实，确属单位违法的，可以要求单位立即纠正。劳动局不会判断劳动者是否恶意，只会判断是否受理。,7
醉驾开庭是当庭宣判吗,案情不复杂，一般当庭判当庭宣判的条件：1、案件事实清楚。案件事实清楚是裁判案件的基本条件，只有事实清楚，才能正确适用法律，公正作出裁判，事实不清，不能硬行判决。2、必须在法庭进行宣判。如果到当事人住所进行宣判，不能视为当庭宣判。3、必须在庭审调查后当日宣判，如隔日则为定期宣判。4、宣判前的庭审辩论必须有新的实质性内容。如只为所示当庭宣判率，而刻意进行空洞的调查、辩论后宣判，则非真正意义上的当庭宣判。,6
上了半个月班老板叫我走又不结工资，说没来到一个月，怎么办,最简单办法在厂门口闹事，然后等他报警，只要你手中有在厂里上班的证据，他不敢不给你工资，这年头都是横的怕不要命的。申请劳动仲裁太慢了，等那半个月工资到手，都过完年了。,7
欠钱了有谁能帮我还呀,1、无力偿还会面临法院后果的，建议及债权人积极协商，争取延迟还款。债权人也会起诉你，然后申请执行你的财产的。2、有能力而拒不执行的情况下，涉嫌拒不执行判决、裁定罪《刑法》第三百一十三条【拒不执行判决、裁定罪】对人民法院的判决、裁定有能力执行而拒不执行，情节严重的，处三年以下有期徒刑、拘役或者刑罚。3、另外名下没有可供执行的财产而他又拒绝履行法院的生效判决，则会有逾期还款等负面信息记录在个人的信用报告中并被限制高消费及出入境，甚至有可能会被司法拘留。,2
住房公积金第二次租房提取条件,租房公积金提取：租房提取公积金所需资料：1、房屋租赁合同的原件及复印件;2、房租完税发票的原件及复印件;3、公积金提取职工本人的身份证原件及复印件;4、公积金提取职工本人的银行储蓄账号;职工配偶公积金提取，除以上资料外，还需提供夫妻关系证明的原件及复印件、主租房人公积金提取记录单的复印件。5、提供税务局网站查询发票真伪的复印件。步骤/方法：1.职工持相关提取凭证原件，向单位提出提取申请2.经单位核实后，由单位的住房公积金专管员完整填写《住房公积金提取申请书》，并加盖印鉴3.职工(或者专管员)持提取申请书及相关提取凭证原件及复印件，到与单位相应的住房公积金管理分理处申请提取住房公积金。4.分理处对相关资料进行审核，作出准予提取或者不准予提取的决定。5.如经审核准予提取，那么职工就可以凭准予提取的申请书，到受委托银行办理提取手续了，受委托银行依照管理中心核定的提取额度以入卡(折)方式支付。注意事项房租超过家庭月工资收入的15%的条件，已缴纳住房公积金的职工就可以申请提取公积金支付房租。,10
"我在公司上班整4年多时间了,公司以我欠外债来辞退我,怎么向公司提出赔偿?","根据《劳动合同法》第46条规定,用人单位按照上述第36条、第40条、第41条的规定解除劳动关系的,应当向劳动者支付经济补偿。第47条规定,经济补偿按劳动者在本单位工作的年限,每满一年支付一个月工资的标准向劳动者支付。六个月以上不满一年的,按一年计算;不满六个月的,向劳动者支付半个月工资的经济补偿。月工资是指劳动者在劳动合同解除或者终止前十二个月的平均工资。除了上述情形以外,用人单位辞退员工的,就属于违法解除劳动合同,要按照经济补偿标准的二倍向劳动者支付赔偿金,即按劳动者在本单位工作的年限,每满一年支付二个月工资的标准向劳动者支付。六个月以上不满一年的,按一年计算;不满六个月的,向劳动者支付一个月工资的赔偿金。",9
老公经常趁我睡着做那事想离婚了受不了,你好，这也是离婚的一个事由，可以提起离婚诉讼的，希望对你有所帮助。,9
我朋友被抓了，要多少天才可以判刑，多,一是看是什么类型的案件，不同的案件公安机关的侦查期限不同，二是看案件的复杂程度，就是公安机关在侦查期间内收集到的证据是否充分，犯罪事实是否清楚，比较复杂的案件可能会涉及到补充侦查，补充侦查后已送检察院审查，检察院审查后符合起诉条件才会向法院移送起诉。三，法院立案后会排期开庭，还会有庭前的准备工作（询问犯罪嫌疑人等），然后就是开庭，开庭结束后会将案卷材料提交合议庭合议，重大复杂的案件还要上交审判委员会讨论通过……所以，这个时间不是固定的。,7
车库只有使用权，现在这个车库可以买吗,按规定，地下车库和房屋架空层是没产权证的，所以也买不到产权，只有使用权。一般没有什么事的，主要是等到拆迁的时候，需要就赔偿提前约定好！,8
我在工地没合同受伤十级伤残能赔多少钱,十级工伤赔偿标准医疗费：1、职工治疗工伤应当在签订服务协议的医疗机构就医，情况紧急时可以先到就近的医疗机构急救。2、治疗工伤所需费用符合工伤保险诊疗项目目录、工伤保险药品目录、工伤保险住院服务标准的，从工伤保险基金支付。3、工伤职工治疗非工伤引发的疾病，不享受工伤医疗待遇，按照基本医疗保险办法处理。住院伙食补助费1、由所在单位按照本单位因公出差伙食补助标准的70%发给住院伙食补助费。2、经医疗机构出具证明，报经办机构同意，工伤职工到统筹地区以外就医的，所需交通、食宿费用由所在单位按照本单位职工因公出差标准报销。停工留薪期待遇（非法用工伤亡生活费）1、职工因工作遭受事故伤害或者患职业病需要暂停工作接受工伤医疗的，停工留薪期内，原工资福利待遇不变，由原单位按月支付。2、停工留薪期一般不超过12个月。伤情严重或者特殊，经设区的市级劳动能力鉴定委员会确认，可以适当延长，但延长不得超过12个月。3、工伤职工在停工留薪期满后仍需治疗的，继续享受工伤医疗待遇。护理费1、生活不能自理的工伤职工在停工留薪期需要护理的，由所在单位负责。2、工伤职工已经评定伤残等级并经劳动能力鉴定委员会确认需要生活护理的，从工伤保险基金按月支付生活护理费。生活护理费按照生活完全不能自理、生活大部分不能自理或者生活部分不能自理3个不同等级支付，其标准分别为统筹地区上年度职工月平均工资的50％、40％或者30％。一次性伤残补助金6个月的本人工资；一次性工伤医疗补助金10个月的统筹地区上年度职工月平均工资一次性伤残就业补助金10个月的统筹地区上年度职工月平均工资职工被确诊为职业病的，一次性工伤医疗补助金在上述标准基础上加发50%。工伤职工距法定退休年龄5年以上的，一次性工伤医疗补助金和一次性伤残就业补助金全额支付；距法定退休年龄不足5年的，每减少1年一次性伤残就业补助金递减20%。距法定退休年龄不足1年的按一次性伤残就业补助金全额的10%支付；达到法定退休年龄的，不支付一次性工伤医疗补助金,1
